Año,Mes,Departamento,Producto General,Descripcion Partida 4 Digitos,Partida,Descripcion Partida10 Digitos,Exportaciones en valor (Miles USD FOB),Exportaciones en volumen (toneladas)
2022,Septiembre,Risaralda,Piñas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804300000,"Piñas tropicales (ananas), frescas o secas.",1,0
2022,Septiembre,Risaralda,Preparaciones alimenticias -otras,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901909000,Las demás preparaciones alimenticias de la partida 19.01 no expresadas ni comprendidas en otras partidas.,10,1
2022,Septiembre,Risaralda,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905310000,Galletas dulces (con adición de edulcorante).,150,52
2022,Septiembre,Risaralda,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905320000,"Barquillos y obleas, incluso rellenos (""gaufrettes"", ""wafers"" ) y ""waffles"" (""gaufres"").",91,27
2022,Septiembre,Risaralda,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905901000,Galletas saladas o aromatizadas incluso con adición de cacao.,377,183
2022,Septiembre,Risaralda,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905909000,"Los demás productos de panadería pasteleria o galletería incluso con cacao. Hostias, sellos vacíos del tipo de los usados para medicamentos, obleas para sellar, pastas secas de harina, almidón o fécula, en hojas y productos similares.",97,11
2022,Septiembre,Risaralda,Tomate de árbol,"0810-Las demás u otros frutos, frescos.",810903000,"Tomate de árbol (lima tomate, tamarillo) (cyphomandra betacea) fresco.",1,0
2022,Septiembre,Santander,Aceite de palma,"1511-Aceite de palma y sus fracciones, incluso refinado, pero sin modificar químicamente.",1511900000,"Los demás aceites de palma y sus fracciones, incluso refinados, pero sin modificar químicamente.",215,123
2022,Septiembre,Santander,Agua mineral y agua gaseada,"2202-Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro dulcorante..",2202100000,"Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada.",2,1
2022,Septiembre,Santander,Aguacates,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804400010,"Aguacates variedad Hass, frescos o secos",62,39
2022,Septiembre,Santander,Aguacates,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804400090,"Los demas aguacates (paltas), frescos o secos.",13,7
2022,Septiembre,Santander,Ají,0709-Las demás hortalizas (incluso silvestres) frescas o refrigeradas.,709600000,"Frutos de los géneros ""capsicum"" o ""pimienta"", frescos o refrigerados.",2,2
2022,Septiembre,Santander,Ají,"0904-Pimienta del género piper; frutos de los géneros capsicum o pimienta, secos, triturados y pulverizados.",904219000,"LOS DEMÁS FRUTOS DE LOS GÉNEROS CAPSICUM O PIMENTA, SECOS, SIN TRITURAR NI PULVERIZAR.",3,7
2022,Septiembre,Santander,Arvejas,"0708-Hortalizas (incluso silvestres) de vaina, aunque estén desvainadas, frescas o refrigeradas.",708100000,"Arvejas (guisantes, chicharos) (pisum sativum), frescas o refrigeradas.",0,0
2022,Septiembre,Santander,Avena,"1104-Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados en copos, perlado.",1104120000,Granos de avena aplastados o en copos.,0,0
2022,Septiembre,Santander,Azúcar,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701140000,"Los demás azúcares en bruto de caña, sin adición de aromatizante ni colororante, en estado sólido.",48,29
2022,Septiembre,Santander,Azúcar,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701910000,"Los demás azúcares de caña o de remolacha y sacarosa químicamente pura, en estado sólido, con adición de aromatizante o colorante.",0,0
2022,Septiembre,Santander,Bananos o plátanos,"0803-Bananas o plátanos, frescos o secos.",803101000,"""PLATANOS """"PLANTAINS"""" FRESCOS.""",219,232
2022,Septiembre,Santander,Bananos o plátanos,"0803-Bananas o plátanos, frescos o secos.",803102000,"""PLATANOS """"PLANTAINS"""" SECOS.""",0,0
2022,Septiembre,Santander,Berenjenas,0709-Las demás hortalizas (incluso silvestres) frescas o refrigeradas.,709300000,"Berenjenas, frescas o refrigeradas.",0,0
2022,Septiembre,Santander,"Bombones, caramelos, confites y pastillas",1704-Artículos de confitería sin cacao (incluido el chocolate blanco).,1704901000,"Bombones, caramelos, confites y pastillas.",1,0
2022,Septiembre,Santander,Cacao,"1801-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO O TOSTADO.",1801001900,"Los demás cacaos crudos en grano, entero o partido.",12,2
2022,Septiembre,Santander,Cacao,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806201000,"Las demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediato",0,0
2022,Septiembre,Santander,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901119000,"Los demás cafés sin tostar, sin descafeinar.",2276,326
2022,Septiembre,Santander,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901120000,"Café sin tostar, descafeinado.",40,4
2022,Septiembre,Santander,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901211000,"Café tostado, sin descafeinar, en grano.",4,0
2022,Septiembre,Santander,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901212000,"Café tostado, sin descafeinar, molido.",7,1
2022,Septiembre,Santander,Carne de bovinos,"0201-Carne de animales de la especie bovina, fresca o refrigerada.",201300010,"Cortes finos de carne de animales de la especie bovina, deshuesada, fresca o refrigerada.",406,46
2022,Septiembre,Santander,Carne de bovinos,"0201-Carne de animales de la especie bovina, fresca o refrigerada.",201300093,Los demas cortes de cuartos delanteros de la especie bovina frescos o refrigerados deshuesados.,313,69
2022,Septiembre,Santander,Carne de bovinos,"0201-Carne de animales de la especie bovina, fresca o refrigerada.",201300094,"Carne de animales de la especie bovina, fresca o refrigerada.",983,184
2022,Septiembre,Santander,Carne de bovinos,"0202-Carne de animales de la especie bovina, congelada.",202300010,"Cortes finos de carne de animales de la especie bovina, deshuesada, congelada.",12,2
2022,Septiembre,Santander,Carne de bovinos,"0202-Carne de animales de la especie bovina, congelada.",202300093,"Los demas cortes de cuartos delanteros de la especie bovina congelados,  deshuesados",4293,1010
2022,Septiembre,Santander,Carne de bovinos,"0202-Carne de animales de la especie bovina, congelada.",202300094,Los demas cortes de cuartos traseros de la especie bovina congelados deshuesados,266,66
2022,Septiembre,Santander,Carne de bovinos,"0202-Carne de animales de la especie bovina, congelada.",202300095,"Carne de animales de la especie bovina, congelada.",340,109
2022,Septiembre,Santander,Carne y despojos comestibles de bovinos,"0206-Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar.",206290000,"Los demás despojos comestibles de animales de la especie bovina, congelados.",159,56
2022,Septiembre,Santander,Cebollas,"0703-Cebollas, chalotes, ajos, puerros, y demás hortalizas (incluso silvestres) aliáceas.",703100010,Cebollas de bulbo rojo (cabezona roja) (allium cepa L)frescos o refrigerados,0,0
2022,Septiembre,Santander,Cebollas,"0703-Cebollas, chalotes, ajos, puerros, y demás hortalizas (incluso silvestres) aliáceas.",703100020,Cebollas de bulbo blanco (cabezona blanca) (allium cepa L)frescos o refrigerados,3,7
2022,Septiembre,Santander,Cerveza de malta,2203-Cerveza de malta.,2203000000,Cerveza de malta.,1,2
2022,Septiembre,Santander,Chirimoya,"0810-Las demás u otros frutos, frescos.",810902000,"Chirimoya, guanábana y demás anonas frescas.",0,0
2022,Septiembre,Santander,Chocolates,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806320090,"Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.",0,0
2022,Septiembre,Santander,Cigarrillos,"2402-Cigarros (puros) (incluso despuntados), cigarritos (puritos) y cigarrillos, de tabaco o de suce",2402100000,Cigarros (puros) (incluso despuntados) y cigarritos (puritos) que contengan tabaco.,18,0
2022,Septiembre,Santander,Ciruelas,"0809-Damascos (albaricoques, chabacanos), cerezas, duraznos (melocotones) (incluidos los griñones).",809400000,Ciruelas y endrinas frescas.,1,2
2022,Septiembre,Santander,Cocos,"0801-Cocos, nueces del Brasil y nueces de marañón (merey, cajuil, anacardo, ""caju""), frescos o secos.",801119000,Los demás cocos secos.,21,29
2022,Septiembre,Santander,"Condimentos, salsas y sazonadores","2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103902000,"Condimentos y sazonadores, compuestos.",4,1
2022,Septiembre,Santander,"Confituras, jaleas y mermeladas","2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007999200,"Los demás pures y pastas, obtenidos por cocción, incluso con adición de azúcar u otros edulcorantes.",2,1
2022,Septiembre,Santander,Duraznos,"0812-Frutas y otros frutos,  conservados provisionalmente (por ejemplo; con gas sulfuroso o con agua.",812902000,"Duraznos (melocotones), incluidos los griñones y nectarinas, conservados provisionalmente (por ejemplo: con gas sulfuroso o con agua salada o sulfurosa o adicionada de sustancias para dicha conservación), pero todavia impropios para consumo inmediato.",0,0
2022,Septiembre,Santander,Embutidos y productos similares,"1601-Embutidos y productos similares, de carne, despojos o sangre; preparaciones alimenticias.",1601000000,"Embutidos y productos similares, de carne, de despojos o de sangre; preparaciones alimenticias a base de estos productos.",0,0
2022,Septiembre,Santander,Frambruesas,"0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811200000,"Frambuesas, zarzamoras, moras y moras-frambuesa y grosellas, sin cocer o cocidas en agua o vapor, congelados, incluso con adición de azúcar u otro edulcolorante.",0,0
2022,Septiembre,Santander,Fríjoles,"0713-Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque estén mondadas o partidas.",713329000,"Los demás frijoles (frejoles, porotos, alubias, judías) adzuki (Phaseolus o Vigna angularis), secos, desvainados aunque estén mondados o partidos.",2,1
2022,Septiembre,Santander,Frutas frescas,"0810-Las demás u otros frutos, frescos.",810909090,Las demás frutas u otros frutos frescos.,2,3
2022,Septiembre,Santander,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909400,"«Maracuyá» (parchita) (Passiflora edulis), sin cocer o cocidos en agua o vapor, congelados.",0,0
2022,Septiembre,Santander,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909500,"Guanábana (Annona muricata), sin cocer o cocidos en agua o vapor, congelados.",0,0
2022,Septiembre,Santander,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909900,"Las demás Frutas y otros frutos sin cocer o cocidos con agua o al vapor, congelados.",0,0
2022,Septiembre,Santander,Frutas y otros frutos secos,"0813-Frutos y otros frutos, secos excepto los de las partidas números 08.01 a 08.06 mezclas de fruta.",813400000,Las demás frutas u otros frutos secos excepto los de las partidas 08.01 a 08.06.,0,0
2022,Septiembre,Santander,Garbanzos,"0713-Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque estén mondadas o partidas.",713209000,"Los demás garbanzos secos desvainados, aunque estén mondados o partidos.",0,0
2022,Septiembre,Santander,Glicerinas,1520-Glicerol en bruto; aguas y lejías glicerinosas.,1520000000,Glicerol en bruto; aguas y lejias glicerinosas.,170,478
2022,Septiembre,Santander,"Granadillas, Maracuyá y otras pasifloras","0810-Las demás u otros frutos, frescos.",810901010,"Granadilla (Passiflora ligularis), frescas.",0,0
2022,Septiembre,Santander,"Granadillas, Maracuyá y otras pasifloras","0810-Las demás u otros frutos, frescos.",810901020,"Maracuyá (parchita) (Passif/ora edulis varo Flavicarpa), frescas.",3,3
2022,Septiembre,Santander,Guayabas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804501000,Guayabas frescas o secas.,3,4
2022,Septiembre,Santander,Harinas,1101-Harina de trigo y morcajo (tranquillón).,1101000000,Harina de trigo y de morcajo (tranquillón).,0,0
2022,Septiembre,Santander,Hortalizas,0709-Las demás hortalizas (incluso silvestres) frescas o refrigeradas.,709930000,CALABAZAS (ZAPALLOS) Y CALABACINES (CUCURBITA SPP.) FRESCOS O REFRIGERADOS.,11,22
2022,Septiembre,Santander,Hortalizas,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005993100,Pimientos de la especie Capsicum o pimenta.,11,11
2022,Septiembre,Santander,Huevos,"0407-Huevos de ave con cáscara (cascarón) frescos, conservados o cocidos.",407299000,Los demás huevos frescos.,1,0
2022,Septiembre,Santander,Jugo de cítricos,"2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009399000,"Los demás jugos de cualquier otro agrio (cítrico) sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante.",1,0
2022,Septiembre,Santander,Jugo de maracuyá,"2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009892000,"""Jugo de """"maracuya"""" (parchita) (passiflora edulis), sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante.""",1,1
2022,Septiembre,Santander,Jugo de naranja,"2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009120000,"Jugo de naranja sin congelar, de valor brix inferior o igual a 20, sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante.",3,2
2022,Septiembre,Santander,Jugo de piña,"2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009490000,"Los demás jugos de piña (ananá), sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro o edulcorante.",2,1
2022,Septiembre,Santander,Jugos - mezclas,"2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009900000,"Mezcla de jugos, sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante.",4,3
2022,Septiembre,Santander,"Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar y sin a","2009-Jugos de frutas u otro frutos( incluido el mosto de uva) o de hortalizas, sin fermentar.",2009899000,"Los demás jugos de cualquier otra fruta o fruto u hortaliza, sin fermentar y sin adición de alcohol, incluso con adición de azúcar u otro edulcorante.",1,1
2022,Septiembre,Santander,Lentejas,"0713-Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque estén mondadas o partidas.",713409000,"Las demás lentejas secas, desvainadas, incluso mondadas o partidas.",1,1
2022,Septiembre,Santander,Lima,"0805-Agrios, (cítricos) frescos o secos.",805502200,"Lima Tahití (limón Tahití) (citrus latifolia), frescas o secas.",2386,1891
2022,Septiembre,Santander,Limones,"0805-Agrios, (cítricos) frescos o secos.",805502100,"Limon (limón sutil, limón común, limón criollo) (citrus aurantifolia), frescos o secos.",24,18
2022,Septiembre,Santander,Lulo,"0810-Las demás u otros frutos, frescos.",810909020,Lulo (naranjilla) (Solanum quitoense) frescos.-,0,0
2022,Septiembre,Santander,Maíz,1005-Maíz.,1005902000,Maíz reventón (Zea convar microsperma o zea mays var eventa).,0,0
2022,Septiembre,Santander,Maíz,1005-Maíz.,1005909000,Los demás maíces.,0,1
2022,Septiembre,Santander,Maíz dulce,0709-Las demás hortalizas (incluso silvestres) frescas o refrigeradas.,709991000,"Maíz dulce (zea mays var saccharata), fresco o ref",0,0
2022,Septiembre,Santander,Mangos,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804502000,Mangos y mangostanes frescos o secos.,4,6
2022,Septiembre,Santander,Maní,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008119000,"Los demás maníes (cacahuetes, cacahuates), preparados o conservados de otro modo.",0,0
2022,Septiembre,Santander,Melones y sandias,"0807-Melones, sandías y papayas frescos.",807110000,Sandías frescas.,23,39
2022,Septiembre,Santander,Melones y sandias,"0807-Melones, sandías y papayas frescos.",807190000,Melones frescos.,1,1
2022,Septiembre,Santander,Naranjas,"0805-Agrios, (cítricos) frescos o secos.",805100000,Naranjas frescas o secas.,1,1
2022,Septiembre,Santander,Panela,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701130000,AZUCAR DE CAÑA MENCIONADO EN LA NOTA 2 DE SUBPARTIDA DEL CAPÍTULO 17,101,70
2022,Septiembre,Santander,Papas,0701-Papas (patatas) frescas o refrigeradas.,701100000,Papas (patatas) frescas o refrigeradas para la siembra.,1,1
2022,Septiembre,Santander,Papas,0701-Papas (patatas) frescas o refrigeradas.,701900000,"Las demás papas (patatas), frescas o refrigeradas.",2,3
2022,Septiembre,Santander,Papas,"0710-Hortalizas ( incluso silvestres) aunque estén cocidas en agua o vapor, congeladas.",710100000,"Papas (patatas) aunque estén cocidas en agua o vapor, congeladas.",0,0
2022,Septiembre,Santander,Papas,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005200000,"Papas (patatas), preparadas o conservadas (excepto en vinagre o en ácido acético), sin congelar.",20,3
2022,Septiembre,Santander,Papayas,"0807-Melones, sandías y papayas frescos.",807200000,Papayas frescas.,7,12
2022,Septiembre,Santander,Papayas,"0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909600,"Papaya, sin cocer o cocidos en agua o vapor, congelados.",12,16
2022,Septiembre,Santander,Pepinos y pepinillos,"0707-Pepinos y pepinillos, frescos o refrigerados.",707000000,"Pepinos y pepinillos, frescos o refrigerados.",11,18
2022,Septiembre,Santander,Piñas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804300000,"Piñas tropicales (ananas), frescas o secas.",46,44
2022,Septiembre,Santander,Plantas aromáticas y medicinales,"0910-Jenjibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.",910110000,JENGIBRE SIN TRITURAR NI PULVERIZAR.,2,5
2022,Septiembre,Santander,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211909000,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.",14,0
2022,Septiembre,Santander,Por definir (fuente DANE),"0805-Agrios, (cítricos) frescos o secos.",805210000,Mandarinas (incluidas las tangerinas y satsumas),1,1
2022,Septiembre,Santander,Por definir (fuente DANE),"2202-Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro dulcorante..",2202990000,Las demas bebidas no alcoholicas excepto los jugos de la partida 20.09,10,9
2022,Septiembre,Santander,Preparaciones alimenticias -otras,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901909000,Las demás preparaciones alimenticias de la partida 19.01 no expresadas ni comprendidas en otras partidas.,0,0
2022,Septiembre,Santander,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907900,Los demás complementos alimenticios.,0,0
2022,Septiembre,Santander,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106908000,Fórmulas no lácteas para niños de hasta 12 meses de edad.,2,1
2022,Septiembre,Santander,Preparaciones utilizadas para la alimentación de los animales.,2309-Preparaciones del tipo de las utilizadas para la alimentación de los animales.,2309109000,"Los demás alimentos para perros o gatos, acondicionados para la venta al por menor.",3,2
2022,Septiembre,Santander,Preparaciones utilizadas para la alimentación de los animales.,2309-Preparaciones del tipo de las utilizadas para la alimentación de los animales.,2309902000,Premezclas para la alimentación de los animales.,97,8
2022,Septiembre,Santander,Productos a base de cereales,1904-Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas.,1904100000,"Productos a base de cereales, obtenidos por inflado o tostado.",22,5
2022,Septiembre,Santander,Productos a base de cereales,1904-Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas.,1904900000,"Los demás cereales (excepto el maíz) en grano, precocidos o preparados de otra forma.",7,1
2022,Septiembre,Santander,Productos de origen animal,"0510-Ambar gris, castóreo, algalia y almizcle; cantáridas; bilis, incluso desecada, glándulas y demás.",510009000,"Ambar gris, castoreo, algalia y almizcle; cantaridas; frescas, refrigeradas, congeladas o conservadas provisionalmente de otra forma.",14,17
2022,Septiembre,Santander,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905310000,Galletas dulces (con adición de edulcorante).,4,2
2022,Septiembre,Santander,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905320000,"Barquillos y obleas, incluso rellenos (""gaufrettes"", ""wafers"" ) y ""waffles"" (""gaufres"").",1,1
2022,Septiembre,Santander,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905909000,"Los demás productos de panadería pasteleria o galletería incluso con cacao. Hostias, sellos vacíos del tipo de los usados para medicamentos, obleas para sellar, pastas secas de harina, almidón o fécula, en hojas y productos similares.",0,1
2022,Septiembre,Santander,Queso,0406-Quesos y requesón.,406100000,"Queso fresco (sin madurar), incluido el de lactosuero y requesón.",34,8
2022,Septiembre,Santander,Queso,0406-Quesos y requesón.,406909000,Los demás quesos.,9,1
2022,Septiembre,Santander,Raíces y tubérculos,"0714-Raíces de yuca (mandioca), arruruz o salep, aguaturmas (patacas), camarotes (baratas, boniatos).",714300000,"Ñame (Dioscorea spp) frescos, refrigerados, congelados o secos, incluso troceados o en pellet",53,73
2022,Septiembre,Santander,Remolacha,"1212-Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas.",1212910000,"Remolacha azúcarera, fresca refrigerada congelada o seca, incluso pulverizada empleada principalmente en la alimentación humana, no expresados ni comprendidos en otra parte.",0,0
2022,Septiembre,Santander,"Remolachas para ensalada, salsifies, apionabos, rábanos","0706-Zanahorias, nabos, remolachas para ensalada, salsifies, apionabos, rábanos y raíces comestibles.",706900000,"Remolachas para ensalada, salsifies, apionabos, rabanos y raíces comestibles similares, frescos o refrigerados.",0,1
2022,Septiembre,Santander,Salmón del Pacífico,"0302-Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida No. 03.",302190000,"Los demás salmónidos, excepto hígados, huevas y lechas, frescos o refrigerados.",1,0
2022,Septiembre,Santander,Semilla de girasol,"1206-Semilla de girasol, incluso quebrantada.",1206009000,"Las demás semillas de girasol, incluso quebrantadas.",0,0
2022,Septiembre,Santander,Sueros,"0403-Suero de mantequilla(de manteca), leche y nata (crema) cuajadas, yogur, kefir y demás leches.",403909000,"Las demás leches y natas (crema) cuajadas, kéfir y demás leches y natas (cremas), fermentadas o acidificadas, incluso concentrados, azucarados, edulcorados de otro modo aromatizados, o con fruta o cacao.",2,1
2022,Septiembre,Santander,Tomate de árbol,"0810-Las demás u otros frutos, frescos.",810903000,"Tomate de árbol (lima tomate, tamarillo) (cyphomandra betacea) fresco.",5,6
2022,Septiembre,Santander,Tomates,0702-Tomates frescos o refrigerados.,702000000,Tomates frescos o refrigerados.,24,32
2022,Septiembre,Santander,"Tripas, vejigas y estómagos de animales","0504-Tripas, vejigas y estómagos de animales, excepto los de pescado, enteros o en trozos, frescos.",504002000,"Tripas de animales, excepto las de pescados, enteras o en trozos, frescas, refrigeradas, congeladas, saladas o en salmuera, secas o ahumadas.",43,39
2022,Septiembre,Sucre,Bananos o plátanos,"0803-Bananas o plátanos, frescos o secos.",803101000,"""PLATANOS """"PLANTAINS"""" FRESCOS.""",30,50
2022,Septiembre,Sucre,Lima,"0805-Agrios, (cítricos) frescos o secos.",805502200,"Lima Tahití (limón Tahití) (citrus latifolia), frescas o secas.",91,55
2022,Septiembre,Sucre,Naranjas,"0805-Agrios, (cítricos) frescos o secos.",805100000,Naranjas frescas o secas.,13,17
2022,Septiembre,Sucre,Pomelos - Toronjas,"0805-Agrios, (cítricos) frescos o secos.",805400000,"Pomelos o toronjas, frescos o secos.",2,2
2022,Septiembre,Tolima,Bananos o plátanos,"0803-Bananas o plátanos, frescos o secos.",803902000,Los demás bananos secos,4,0
2022,Septiembre,Tolima,Cacao,"1801-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO O TOSTADO.",1801001900,"Los demás cacaos crudos en grano, entero o partido.",5,1
2022,Septiembre,Tolima,Cacao,"1801-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO O TOSTADO.",1801002000,"Cacao tostado en grano, entero o partido.",6,1
2022,Septiembre,Tolima,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901119000,"Los demás cafés sin tostar, sin descafeinar.",258,37
2022,Septiembre,Tolima,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901120000,"Café sin tostar, descafeinado.",25,3
2022,Septiembre,Tolima,Cocos,"0801-Cocos, nueces del Brasil y nueces de marañón (merey, cajuil, anacardo, ""caju""), frescos o secos.",801119000,Los demás cocos secos.,8,1
2022,Septiembre,Tolima,"Extractos, esencias y concentrados de café","2101-Extractos, esencias y, concentrados de café, té o yerba mate y preparaciones.",2101110090,"Los demás extractos, esencias y concentrados de café.",6401,253
2022,Septiembre,Tolima,Frutas y otros frutos secos,"0813-Frutos y otros frutos, secos excepto los de las partidas números 08.01 a 08.06 mezclas de fruta.",813400000,Las demás frutas u otros frutos secos excepto los de las partidas 08.01 a 08.06.,9,1
2022,Septiembre,Tolima,Gallos y gallinas,"0105-Gallos, gallinas, patos, gansos, pavos (gallipavos) y pintados de las especies domésticas.",105110000,"Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",432,4
2022,Septiembre,Tolima,Hortalizas,0709-Las demás hortalizas (incluso silvestres) frescas o refrigeradas.,709999000,"Las demás hortalizas, frescas o refrigeradas.",3,0
2022,Septiembre,Tolima,Licores de anis,2208-Alcohol etilico sin desnaturalizar con grado alcohólico volumétrico inferior al 80% vol.,2208701000,Licores de anís.,12,2
2022,Septiembre,Tolima,Lima,"0805-Agrios, (cítricos) frescos o secos.",805502200,"Lima Tahití (limón Tahití) (citrus latifolia), frescas o secas.",47,71
2022,Septiembre,Tolima,Mangos,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804502000,Mangos y mangostanes frescos o secos.,2,0
2022,Septiembre,Tolima,Maní,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008119000,"Los demás maníes (cacahuetes, cacahuates), preparados o conservados de otro modo.",6,1
2022,Septiembre,Tolima,Panela,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701130000,AZUCAR DE CAÑA MENCIONADO EN LA NOTA 2 DE SUBPARTIDA DEL CAPÍTULO 17,33,23
2022,Septiembre,Tolima,Piñas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804300000,"Piñas tropicales (ananas), frescas o secas.",4,0
